2019-11-26 17:45:59.690 VERB  [1768] [main@149] InGround Pipe 4: Recv: 524288% RH, 0 Celsius and 1107296256% battery
2019-11-26 17:45:59.690 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.690 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.691 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.691 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.691 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.691 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 34016 litres and reservoir level is 33
2019-11-26 17:45:59.707 VERB  [1768] [main@149] InGround Pipe 4: Recv: 555779088% RH, 0 Celsius and 272762913% battery
2019-11-26 17:45:59.707 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.707 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 2147483647 Celsius and -2109521856% battery
2019-11-26 17:45:59.707 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 16
2019-11-26 17:45:59.708 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 0 litres and reservoir level is 0
2019-11-26 17:45:59.724 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.725 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.725 VERB  [1768] [main@149] InGround Pipe 4: Recv: 16% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.740 VERB  [1768] [main@149] InGround Pipe 2: Recv: -2079309304% RH, 0 Celsius and 1107829124% battery
2019-11-26 17:45:59.740 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.740 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.741 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.741 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.741 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.741 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.741 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 4112 litres and reservoir level is 16
2019-11-26 17:45:59.741 VERB  [1768] [main@149] InGround Pipe 2: Recv: 270287368% RH, 34 Celsius and 237077520% battery
2019-11-26 17:45:59.742 VERB  [1768] [main@149] InGround Pipe 4: Recv: 2% RH, 0 Celsius and 16384% battery
2019-11-26 17:45:59.757 VERB  [1768] [main@149] InGround Pipe 4: Recv: 136414224% RH, 0 Celsius and -2079309304% battery
2019-11-26 17:45:59.758 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.759 VERB  [1768] [main@149] InGround Pipe 4: Recv: 0% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.775 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.790 VERB  [1768] [main@149] InGround Pipe 4: Recv: 136414224% RH, 0 Celsius and -2079309304% battery
2019-11-26 17:45:59.791 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and -2139062048% battery
2019-11-26 17:45:59.792 VERB  [1768] [main@149] InGround Pipe 4: Recv: -2147483648% RH, 0 Celsius and 0% battery
2019-11-26 17:45:59.807 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.807 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.807 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.807 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.807 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.808 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.808 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.808 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.808 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 8580 litres and reservoir level is 8
2019-11-26 17:45:59.823 VERB  [1768] [main@149] InGround Pipe 4: Recv: 136414224% RH, 0 Celsius and -2079309304% battery
2019-11-26 17:45:59.825 VERB  [1768] [main@137] ControllerHub Pipe 1: Recv: 514 litres and reservoir level is 2
2019-11-26 17:45:59.825 VERB  [1768] [main@149] InGround Pipe 4: Recv: 540574832% RH, 0 Celsius and 136414432% battery
2019-11-26 17:45:59.825 VERB  [1768] [main@149] InGround Pipe 4: Recv: -2146401776% RH, 0 Celsius and 1073741824% battery
2019-11-26 17:45:59.840 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.840 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
2019-11-26 17:45:59.840 VERB  [1768] [main@149] InGround Pipe 4: Recv: 134744072% RH, 0 Celsius and 134744072% battery
